,Unnamed: 0,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role,isBoundary,isGoodBall,isDeathOver,line_x_length
24435,51306,1,12.3,1,2,0,0,0,0,0,0,0,1,71,6,4,1,6,71,2,1,3,228,1,6,0,0,1,0,2
24436,51307,1,12.4,2,2,0,0,0,0,0,0,0,0,72,6,3,1,6,217,2,0,2,228,1,6,0,0,1,0,4
24437,51308,1,12.5,2,2,0,0,0,0,0,0,0,1,72,6,8,1,6,217,2,0,2,228,1,6,0,0,1,0,4
24438,51309,1,12.6,2,2,0,0,0,0,0,0,0,1,73,6,8,1,6,71,2,1,3,228,1,6,0,0,1,0,4
24439,51310,1,13.1,1,2,0,0,0,0,0,0,0,0,74,6,3,1,6,71,2,1,3,173,1,15,0,0,1,0,2
24440,51311,1,13.2,1,2,0,0,0,0,0,0,0,1,74,6,8,1,6,71,2,1,3,173,1,15,0,0,1,0,2
24441,51312,1,13.3,2,2,0,0,0,0,0,0,0,1,75,6,0,1,6,217,2,0,2,173,1,15,0,0,1,0,4
24442,51313,1,13.4,1,2,1,0,0,0,0,0,0,4,76,6,4,1,6,71,2,1,3,173,1,15,0,1,0,0,2
24443,51314,1,13.5,2,2,0,0,0,0,0,0,0,1,80,6,8,1,6,71,2,1,3,173,1,15,0,0,1,0,4
24444,51315,1,13.6,1,2,0,0,0,0,0,0,0,0,81,6,3,1,6,217,2,0,2,173,1,15,0,0,1,0,2
24445,51316,1,14.1,1,2,1,0,0,0,0,0,0,4,81,6,4,1,6,71,2,1,3,217,1,7,4,1,0,0,2
24446,51317,1,14.2,2,2,0,0,0,0,0,0,0,0,85,6,3,1,6,71,2,1,3,217,1,7,4,0,1,0,4
24447,51318,1,14.3,2,2,0,0,1,0,0,0,0,0,85,6,4,1,6,71,2,1,3,217,1,7,4,0,1,0,4
24448,51319,1,14.4,2,2,0,0,0,0,0,0,0,0,85,7,3,1,6,94,2,0,4,217,1,7,4,0,1,0,4
24449,51320,1,14.5,0,2,0,0,0,0,0,1,0,1,85,7,4,1,6,94,2,0,4,217,1,7,4,0,1,0,0
24450,51321,1,14.5,2,2,0,0,0,0,0,0,0,0,86,7,3,1,6,94,2,0,4,217,1,7,4,0,1,0,4
24451,51322,1,14.6,2,2,0,0,0,0,0,0,0,1,86,7,4,1,6,94,2,0,4,217,1,7,4,0,1,0,4
24452,51323,1,15.1,2,2,0,0,0,0,0,0,0,1,87,7,8,1,6,94,2,0,4,173,1,15,0,0,1,0,4
24453,51324,1,15.2,2,2,1,0,0,0,0,0,0,4,88,7,1,1,6,217,2,0,2,173,1,15,0,1,0,0,4
24454,51325,1,15.3,2,2,0,0,0,0,0,0,0,1,92,7,3,1,6,217,2,0,2,173,1,15,0,0,1,0,4
24455,51326,1,15.4,2,2,0,0,0,0,0,0,0,0,93,7,3,1,6,94,2,0,4,173,1,15,0,0,1,0,4
24456,51327,1,15.5,2,2,0,0,0,0,0,0,0,0,93,7,3,1,6,94,2,0,4,173,1,15,0,0,1,0,4
24457,51328,1,15.6,2,2,0,0,0,0,0,0,0,1,93,7,8,1,6,94,2,0,4,173,1,15,0,0,1,0,4
24458,51329,1,16.1,1,2,0,0,0,0,0,0,0,0,94,7,3,1,6,94,2,0,4,217,1,7,4,0,1,1,2
24459,51330,1,16.2,1,2,0,0,0,0,0,0,0,1,94,7,4,1,6,94,2,0,4,217,1,7,4,0,1,1,2
24460,51331,1,16.3,2,2,0,0,0,0,0,0,0,1,95,7,4,1,6,217,2,0,2,217,1,7,4,0,1,1,4
24461,51332,1,16.4,2,2,0,0,0,0,0,0,0,1,96,7,4,1,6,94,2,0,4,217,1,7,4,0,1,1,4
24462,51333,1,16.5,2,2,0,0,0,0,0,0,0,1,97,7,1,1,6,217,2,0,2,217,1,7,4,0,1,1,4
24463,51334,1,16.6,1,2,0,0,0,0,0,0,0,0,98,7,3,1,6,94,2,0,4,217,1,7,4,0,1,1,2
24464,51335,1,17.1,1,0,1,0,0,0,0,0,0,4,98,7,8,1,6,217,2,0,2,234,1,1,3,1,0,1,0
24465,51336,1,17.2,1,2,0,0,0,0,0,0,0,1,102,7,4,1,6,217,2,0,2,234,1,1,3,0,1,1,2
24466,51337,1,17.3,2,2,0,0,0,0,0,0,0,1,103,7,3,1,6,94,2,0,4,234,1,1,3,0,1,1,4
24467,51338,1,17.4,1,2,0,0,0,0,1,0,0,1,104,7,4,1,6,217,2,0,2,234,1,1,3,0,1,1,2
24468,51339,1,17.5,1,2,0,0,0,0,0,0,0,1,105,7,4,1,6,94,2,0,4,234,1,1,3,0,1,1,2
24469,51340,1,17.6,2,4,0,0,0,0,0,0,0,1,106,7,11,1,6,217,2,0,2,234,1,1,3,0,1,1,8
24470,51341,1,18.1,1,2,0,0,0,0,0,0,0,2,107,7,8,1,6,217,2,0,2,26,1,18,4,0,0,1,2
24471,51342,1,18.2,1,2,0,1,0,0,0,0,0,6,109,7,16,1,6,217,2,0,2,26,1,18,4,1,0,1,2
24472,51343,1,18.3,2,2,1,0,0,0,0,0,0,4,115,7,8,1,6,217,2,0,2,26,1,18,4,1,0,1,4
24473,51344,1,18.4,1,2,0,0,0,0,1,0,0,1,119,7,15,1,6,217,2,0,2,26,1,18,4,0,1,1,2
24474,51345,1,18.5,2,0,0,1,0,0,0,0,0,6,120,7,8,1,6,94,2,0,4,26,1,18,4,1,0,1,0
24475,51346,1,18.6,1,2,0,1,0,0,0,0,0,6,126,7,16,1,6,94,2,0,4,26,1,18,4,1,0,1,2
24476,51347,1,1.1,2,2,0,0,0,0,0,0,0,1,2,0,0,1,6,155,2,1,1,234,1,1,3,0,1,0,4
24477,51348,1,1.2,1,4,0,0,0,0,0,0,0,0,3,0,8,1,6,152,2,1,6,234,1,1,3,0,1,0,4
24478,51349,1,1.3,0,4,0,0,0,0,3,0,0,3,3,0,11,1,6,152,2,1,6,234,1,1,3,0,0,0,0
24479,51350,1,1.4,0,3,0,0,0,0,0,0,0,1,6,0,4,1,6,155,2,1,1,234,1,1,3,0,1,0,0
24480,51351,1,1.5,1,0,1,0,0,0,0,0,0,4,7,0,20,1,6,152,2,1,6,234,1,1,3,1,0,0,0
24481,51352,1,1.6,1,0,0,0,0,0,0,0,0,0,11,0,4,1,6,152,2,1,6,234,1,1,3,0,1,0,0
24482,51353,1,2.1,4,2,1,0,0,0,0,0,0,4,11,0,0,1,6,155,2,1,1,26,1,18,4,1,0,0,8
24483,51354,1,2.2,4,4,0,0,0,0,0,0,0,0,15,0,1,1,6,155,2,1,1,26,1,18,4,0,1,0,16
24484,51355,1,2.3,2,2,0,0,0,0,0,0,0,0,15,0,0,1,6,155,2,1,1,26,1,18,4,0,1,0,4
24485,51356,1,2.4,4,2,0,0,0,0,0,0,0,0,15,0,18,1,6,155,2,1,1,26,1,18,4,0,1,0,8
24486,51357,1,2.5,2,2,0,0,0,0,0,0,0,1,15,0,21,1,6,155,2,1,1,26,1,18,4,0,1,0,4
24487,51358,1,2.6,2,2,0,0,1,0,0,0,0,0,16,0,4,1,6,152,2,1,6,26,1,18,4,0,1,0,4
24488,51359,1,19.1,0,1,0,0,0,0,0,1,0,1,132,7,16,1,6,217,2,0,2,234,1,1,3,0,1,1,0
24489,51360,1,19.1,1,2,0,0,0,0,0,0,0,1,133,7,4,1,6,217,2,0,2,234,1,1,3,0,1,1,2
24490,51361,1,19.2,0,1,0,0,0,0,1,0,0,1,134,7,4,1,6,94,2,0,4,234,1,1,3,0,1,1,0
24491,51362,1,19.3,2,0,1,0,0,0,0,0,0,4,135,7,8,1,6,217,2,0,2,234,1,1,3,1,0,1,0
24492,51363,1,19.4,2,4,0,0,0,0,0,0,0,1,139,7,11,1,6,217,2,0,2,234,1,1,3,0,1,1,8
24493,51364,1,19.5,1,2,0,0,0,0,0,0,0,1,140,7,7,1,6,94,2,0,4,234,1,1,3,0,1,1,2
24494,51365,1,19.6,2,2,0,0,0,0,0,0,0,1,141,7,0,1,6,217,2,0,2,234,1,1,3,0,1,1,4
24495,51366,1,3.1,0,2,1,0,0,0,0,0,0,4,16,1,8,1,6,155,2,1,1,234,1,1,3,1,0,0,0
24496,51367,1,3.2,1,2,0,0,0,0,0,0,0,1,20,1,4,1,6,155,2,1,1,234,1,1,3,0,1,0,2
24497,51368,1,3.3,0,4,0,0,0,0,0,0,0,0,21,1,3,1,6,148,2,1,7,234,1,1,3,0,1,0,0
24498,51369,1,3.4,0,4,0,0,0,0,0,0,0,0,21,1,4,1,6,148,2,1,7,234,1,1,3,0,1,0,0
24499,51370,1,3.5,0,3,0,0,0,0,0,0,0,0,21,1,11,1,6,148,2,1,7,234,1,1,3,0,1,0,0
24500,51371,1,3.6,0,3,0,1,0,0,0,0,0,6,21,1,11,1,6,148,2,1,7,234,1,1,3,1,0,0,0
24501,51372,1,4.1,4,4,1,0,0,0,0,0,0,4,27,1,1,1,6,155,2,1,1,26,1,18,4,1,0,0,16
24502,51373,1,4.2,1,2,0,0,0,0,0,0,0,1,31,1,8,1,6,155,2,1,1,26,1,18,4,0,1,0,2
24503,51374,1,4.3,2,0,1,0,0,0,0,0,0,4,32,1,15,1,6,148,2,1,7,26,1,18,4,1,0,0,0
24504,51375,1,4.4,0,2,0,0,0,0,0,0,0,0,36,1,4,1,6,148,2,1,7,26,1,18,4,0,1,0,0
24505,51376,1,4.5,2,2,0,0,0,0,0,0,0,1,36,1,8,1,6,148,2,1,7,26,1,18,4,0,1,0,4
24506,51377,1,4.6,4,2,1,0,0,0,0,0,0,4,37,1,1,1,6,155,2,1,1,26,1,18,4,1,0,0,8
24507,51378,1,5.1,1,2,0,0,0,0,0,0,0,1,41,1,4,1,6,148,2,1,7,173,1,15,0,0,1,0,2
24508,51379,1,5.2,1,2,0,0,0,0,0,0,0,0,42,1,3,1,6,155,2,1,1,173,1,15,0,0,1,0,2
24509,51380,1,5.3,2,2,0,0,1,0,0,0,0,0,42,1,20,1,6,155,2,1,1,173,1,15,0,0,1,0,4
24510,51381,1,5.4,2,2,0,0,1,0,0,0,0,0,42,2,6,1,6,103,2,0,5,173,1,15,0,0,1,0,4
24511,51382,1,5.5,2,2,0,0,0,0,0,0,0,0,42,3,3,1,6,46,2,0,0,173,1,15,0,0,1,0,4
24512,51383,1,5.6,1,2,0,0,1,0,0,0,0,0,42,3,4,1,6,46,2,0,0,173,1,15,0,0,1,0,2
24513,51384,1,6.1,2,0,0,0,0,0,0,0,0,1,42,4,0,1,6,145,2,1,9,228,1,6,0,0,1,0,0
24514,51385,1,6.2,1,2,0,0,0,0,0,0,0,1,43,4,4,1,6,46,2,0,0,228,1,6,0,0,1,0,2
24515,51386,1,6.3,4,0,1,0,0,0,0,0,0,4,44,4,0,1,6,145,2,1,9,228,1,6,0,1,0,0,0
24516,51387,1,6.4,1,2,0,0,0,0,0,0,0,0,48,4,3,1,6,145,2,1,9,228,1,6,0,0,1,0,2
24517,51388,1,6.5,4,0,0,0,0,0,0,0,0,0,48,4,8,1,6,145,2,1,9,228,1,6,0,0,1,0,0
24518,51389,1,6.6,1,2,0,0,0,0,0,0,0,0,48,4,3,1,6,145,2,1,9,228,1,6,0,0,1,0,2
24519,51390,1,7.1,4,0,0,0,0,0,0,0,0,1,48,4,8,1,6,46,2,0,0,173,1,15,0,0,1,0,0
24520,51391,1,7.2,2,2,0,0,0,0,0,0,0,0,49,4,15,1,6,145,2,1,9,173,1,15,0,0,1,0,4
24521,51392,1,7.3,2,2,0,0,0,0,0,0,0,0,49,4,4,1,6,145,2,1,9,173,1,15,0,0,1,0,4
24522,51393,1,7.4,2,2,0,0,0,0,0,0,0,0,49,4,8,1,6,145,2,1,9,173,1,15,0,0,1,0,4
24523,51394,1,7.5,4,2,0,0,0,0,0,0,0,1,49,4,4,1,6,145,2,1,9,173,1,15,0,0,1,0,8
24524,51395,1,7.6,2,2,0,0,0,0,0,0,0,0,50,4,3,1,6,46,2,0,0,173,1,15,0,0,1,0,4
24525,51396,1,8.1,4,0,0,0,1,0,0,0,0,0,50,4,0,1,6,145,2,1,9,228,1,6,0,0,1,0,0
24526,51397,1,8.2,4,0,0,0,0,0,0,1,0,1,50,5,6,1,6,217,2,0,2,228,1,6,0,0,1,0,0
24527,51398,1,8.2,2,0,0,0,0,0,0,0,0,0,51,5,4,1,6,217,2,0,2,228,1,6,0,0,1,0,0
24528,51399,1,8.3,2,0,0,0,0,0,0,0,0,0,51,5,8,1,6,217,2,0,2,228,1,6,0,0,1,0,0
24529,51400,1,8.4,2,4,0,0,0,0,0,0,0,0,51,5,0,1,6,217,2,0,2,228,1,6,0,0,1,0,8
24530,51401,1,8.5,0,2,0,0,0,0,0,0,0,1,51,5,4,1,6,217,2,0,2,228,1,6,0,0,1,0,0
24531,51402,1,8.6,1,4,0,0,0,0,0,0,0,1,52,5,11,1,6,46,2,0,0,228,1,6,0,0,1,0,4
24532,51403,2,0.1,1,0,1,0,0,0,0,0,0,4,0,0,3,1,6,244,2,1,9,71,1,1,4,1,0,0,0
24533,51404,2,0.2,1,4,0,0,0,0,0,0,0,0,4,0,3,1,6,244,2,1,9,71,1,1,4,0,1,0,4
24534,51405,2,0.3,1,0,0,0,1,0,0,0,0,0,4,0,4,1,6,244,2,1,9,71,1,1,4,0,1,0,0
24535,51406,2,0.4,1,0,0,0,0,0,0,0,0,1,4,1,4,1,6,38,2,1,5,71,1,1,4,0,1,0,0
24536,51407,2,0.5,4,2,0,0,0,0,0,0,0,2,5,1,0,1,6,268,2,1,6,71,1,1,4,0,0,0,8
24537,51408,2,0.6,0,2,0,0,0,0,0,1,0,1,7,1,4,1,6,268,2,1,6,71,1,1,4,0,1,0,0
24538,51409,2,0.6,0,0,0,0,0,0,0,0,0,1,8,1,4,1,6,268,2,1,6,71,1,1,4,0,1,0,0
24539,51410,2,9.1,2,3,0,0,0,0,0,0,0,1,40,5,4,1,6,324,2,1,0,142,1,8,3,0,1,0,6
24540,51411,2,9.2,2,4,0,0,0,0,0,0,0,1,41,5,4,1,6,237,2,1,0,142,1,8,3,0,1,0,8
24541,51412,2,9.3,4,0,0,0,0,0,0,0,0,0,42,5,0,1,6,324,2,1,0,142,1,8,3,0,1,0,0
24542,51413,2,9.4,1,4,0,0,0,0,2,0,0,2,42,5,4,1,6,324,2,1,0,142,1,8,3,0,0,0,4
24543,51414,2,9.5,2,0,0,0,0,0,0,0,0,0,44,5,8,1,6,324,2,1,0,142,1,8,3,0,1,0,0
24544,51415,2,9.6,2,4,0,0,0,0,0,0,0,1,44,5,4,1,6,324,2,1,0,142,1,8,3,0,1,0,8
24545,51416,2,10.1,2,2,0,0,0,0,0,0,0,0,45,5,18,1,6,324,2,1,0,15,1,6,3,0,1,0,4
24546,51417,2,10.2,2,2,0,0,0,0,0,0,0,1,45,5,19,1,6,324,2,1,0,15,1,6,3,0,1,0,4
24547,51418,2,10.3,2,2,0,0,0,0,0,0,0,0,46,5,8,1,6,237,2,1,0,15,1,6,3,0,1,0,4
24548,51419,2,10.4,2,2,0,0,0,0,0,0,0,2,46,5,1,1,6,237,2,1,0,15,1,6,3,0,0,0,4
24549,51420,2,10.5,2,2,0,0,0,0,0,0,0,0,48,5,3,1,6,237,2,1,0,15,1,6,3,0,1,0,4
24550,51421,2,10.6,2,2,0,1,0,0,0,0,0,6,48,5,8,1,6,237,2,1,0,15,1,6,3,1,0,0,4
24551,51422,2,11.1,1,4,0,0,0,0,0,0,0,1,54,5,4,1,6,324,2,1,0,142,1,8,3,0,1,0,4
24552,51423,2,11.2,2,4,0,0,0,0,0,0,0,1,55,5,3,1,6,237,2,1,0,142,1,8,3,0,1,0,8
24553,51424,2,11.3,1,2,0,0,0,0,0,1,0,1,56,5,4,1,6,324,2,1,0,142,1,8,3,0,1,0,2
24554,51425,2,11.3,2,2,0,0,0,0,0,0,0,0,57,5,1,1,6,324,2,1,0,142,1,8,3,0,1,0,4
24555,51426,2,11.4,2,2,0,0,0,0,0,0,0,1,57,5,3,1,6,324,2,1,0,142,1,8,3,0,1,0,4
24556,51427,2,11.5,1,2,0,0,0,0,0,0,0,1,58,5,19,1,6,237,2,1,0,142,1,8,3,0,1,0,2
24557,51428,2,11.6,1,2,0,0,0,0,0,0,0,1,59,5,4,1,6,324,2,1,0,142,1,8,3,0,1,0,2
24558,51429,2,12.1,2,2,0,0,0,0,0,1,0,1,60,5,6,1,6,324,2,1,0,15,1,6,3,0,1,0,4
24559,51430,2,12.1,2,2,0,0,0,0,0,0,0,0,61,5,8,1,6,324,2,1,0,15,1,6,3,0,1,0,4
24560,51431,2,12.2,0,2,0,0,0,0,0,0,0,0,61,5,21,1,6,324,2,1,0,15,1,6,3,0,1,0,0
24561,51432,2,12.3,2,2,0,0,0,0,0,0,0,2,61,5,1,1,6,324,2,1,0,15,1,6,3,0,0,0,4
24562,51433,2,12.4,2,2,0,0,0,0,0,0,0,1,63,5,8,1,6,324,2,1,0,15,1,6,3,0,1,0,4
24563,51434,2,12.5,2,0,0,0,1,0,0,0,0,0,64,5,8,1,6,237,2,1,0,15,1,6,3,0,1,0,0
24564,51435,2,12.6,2,2,0,0,0,0,0,0,0,0,64,6,3,1,6,261,2,0,5,15,1,6,3,0,1,0,4
24565,51436,2,13.1,1,2,0,0,0,0,0,0,0,1,64,6,4,1,6,324,2,1,0,158,1,15,2,0,1,0,2
24566,51437,2,13.2,2,2,0,0,0,0,0,0,0,0,65,6,3,1,6,261,2,0,5,158,1,15,2,0,1,0,4
24567,51438,2,13.3,0,2,1,0,0,0,0,0,0,4,65,6,11,1,6,261,2,0,5,158,1,15,2,1,0,0,0
24568,51439,2,13.4,2,2,0,0,0,0,0,0,0,1,69,6,0,1,6,261,2,0,5,158,1,15,2,0,1,0,4
24569,51440,2,13.5,1,2,0,0,0,0,0,0,0,1,70,6,4,1,6,324,2,1,0,158,1,15,2,0,1,0,2
24570,51441,2,13.6,2,2,0,1,0,0,0,0,0,6,71,6,8,1,6,261,2,0,5,158,1,15,2,1,0,0,4
24571,51442,2,14.1,2,2,0,0,0,0,0,0,0,1,77,6,3,1,6,324,2,1,0,40,1,9,0,0,1,0,4
24572,51443,2,14.2,0,2,0,0,0,0,0,1,0,1,78,6,4,1,6,261,2,0,5,40,1,9,0,0,1,0,0
24573,51444,2,14.2,2,2,0,0,0,0,0,0,0,1,79,6,19,1,6,261,2,0,5,40,1,9,0,0,1,0,4
24574,51445,2,14.3,1,2,0,0,0,0,0,0,0,1,80,6,8,1,6,324,2,1,0,40,1,9,0,0,1,0,2
24575,51447,2,14.5,2,2,0,0,0,0,0,0,0,1,81,6,3,1,6,261,2,0,5,40,1,9,0,0,1,0,4
24576,51448,2,14.6,2,1,0,0,0,0,0,0,0,1,82,6,0,1,6,324,2,1,0,40,1,9,0,0,1,0,2
24577,51449,2,15.1,2,2,0,0,0,0,0,0,0,1,83,6,19,1,6,324,2,1,0,59,1,9,3,0,1,0,4
24578,51450,2,15.2,0,2,0,0,0,0,0,0,0,0,84,6,4,1,6,261,2,0,5,59,1,9,3,0,1,0,0
24579,51451,2,15.3,2,0,0,0,0,0,0,0,0,1,84,6,8,1,6,261,2,0,5,59,1,9,3,0,1,0,0
24580,51452,2,15.4,1,0,0,0,1,0,0,0,0,0,85,6,4,1,6,324,2,1,0,59,1,9,3,0,1,0,0
24581,51453,2,15.5,2,0,0,0,0,0,0,0,0,1,85,7,8,1,6,324,2,1,0,59,1,9,3,0,1,0,0
24582,51454,2,15.6,1,1,0,0,0,0,0,0,0,2,86,7,4,1,6,328,5,1,9,59,1,9,3,0,0,0,1
24583,51455,2,16.1,2,2,1,0,0,0,0,0,0,4,88,7,0,1,6,324,2,1,0,40,1,9,0,1,0,1,4
24584,51456,2,16.2,1,0,0,0,0,0,0,0,0,1,92,7,3,1,6,324,2,1,0,40,1,9,0,0,1,1,0
24585,51457,2,16.3,2,0,0,0,0,0,0,0,0,1,93,7,1,1,6,328,5,1,9,40,1,9,0,0,1,1,0
24586,51458,2,16.4,2,4,0,0,1,0,0,0,0,0,94,7,0,1,6,324,2,1,0,40,1,9,0,0,1,1,8
24587,51459,2,16.5,2,2,0,0,0,0,0,0,0,2,94,8,8,1,6,328,5,1,9,40,1,9,0,0,0,1,4
24588,51460,2,16.6,1,2,0,1,0,0,0,0,0,6,96,8,16,1,6,328,5,1,9,40,1,9,0,1,0,1,2
24589,51461,2,17.1,2,1,0,0,0,0,0,0,0,1,102,8,8,1,6,32,2,1,4,71,1,1,4,0,1,1,2
24590,51462,2,17.2,2,0,0,0,0,0,0,0,0,0,103,8,0,1,6,328,5,1,9,71,1,1,4,0,1,1,0
24591,51464,2,17.4,2,2,0,0,0,0,0,0,0,0,107,8,16,1,6,328,5,1,9,71,1,1,4,0,1,1,4
24592,51465,2,17.5,2,0,0,0,0,0,0,0,0,1,107,8,8,1,6,328,5,1,9,71,1,1,4,0,1,1,0
24593,51466,2,17.6,2,2,0,0,0,0,0,0,0,0,108,8,3,1,6,32,2,1,4,71,1,1,4,0,1,1,4
24594,51467,2,18.1,2,0,0,0,1,0,0,0,0,0,108,8,8,1,6,328,5,1,9,59,1,9,3,0,1,1,0
24595,51468,2,18.2,2,0,0,0,0,0,0,0,0,0,108,9,8,1,6,328,5,1,9,59,1,9,3,0,1,1,0
24596,51469,2,18.3,2,1,1,0,0,0,0,0,0,4,108,9,8,1,6,328,5,1,9,59,1,9,3,1,0,1,2
24597,51470,2,18.4,1,0,0,1,0,0,0,0,0,6,112,9,8,1,6,328,5,1,9,59,1,9,3,1,0,1,0
24598,51471,2,18.5,2,2,0,0,0,0,0,0,0,0,118,9,8,1,6,328,5,1,9,59,1,9,3,0,1,1,4
24599,51472,2,18.6,2,1,0,0,0,0,0,0,0,1,118,9,8,1,6,328,5,1,9,59,1,9,3,0,1,1,2
24600,51473,2,1.1,4,3,0,0,0,0,0,0,0,2,9,1,3,1,6,268,2,1,6,59,1,9,3,0,0,0,12
24601,51474,2,1.2,4,3,0,0,0,0,0,0,0,0,11,1,1,1,6,268,2,1,6,59,1,9,3,0,1,0,12
24602,51475,2,1.3,4,4,0,0,0,0,0,0,0,1,11,1,19,1,6,268,2,1,6,59,1,9,3,0,1,0,16
24603,51476,2,1.4,2,4,0,0,0,0,0,0,0,0,12,1,3,1,6,38,2,1,5,59,1,9,3,0,1,0,8
24604,51477,2,1.5,2,3,0,0,0,0,0,0,0,0,12,1,3,1,6,38,2,1,5,59,1,9,3,0,1,0,6
24605,51478,2,1.6,2,4,0,0,1,0,0,0,0,0,12,1,3,1,6,38,2,1,5,59,1,9,3,0,1,0,8
24606,51479,2,2.1,0,0,0,0,0,0,0,0,0,1,12,2,4,1,6,268,2,1,6,71,1,1,4,0,1,0,0
24607,51480,2,2.2,2,2,0,0,0,0,0,0,0,0,13,2,3,1,6,119,2,1,2,71,1,1,4,0,1,0,4
24608,51481,2,2.3,1,3,0,0,0,0,0,0,0,0,13,2,19,1,6,119,2,1,2,71,1,1,4,0,1,0,3
24609,51482,2,2.4,2,0,0,0,0,0,0,0,0,0,13,2,8,1,6,119,2,1,2,71,1,1,4,0,1,0,0
24610,51483,2,2.5,2,2,0,0,0,0,0,0,0,0,13,2,19,1,6,119,2,1,2,71,1,1,4,0,1,0,4
24611,51484,2,2.6,2,4,0,0,1,0,0,0,0,0,13,2,0,1,6,119,2,1,2,71,1,1,4,0,1,0,8
24612,51485,2,19.1,2,4,1,0,0,0,0,0,0,4,119,9,1,1,6,328,5,1,9,40,1,9,0,1,0,1,8
24613,51486,2,19.2,1,4,0,0,0,0,0,0,0,0,123,9,11,1,6,328,5,1,9,40,1,9,0,0,1,1,4
24614,51487,2,19.3,1,5,0,0,0,0,0,0,0,0,123,9,8,1,6,328,5,1,9,40,1,9,0,0,1,1,5
24615,51488,2,19.4,2,0,0,0,0,0,0,0,0,0,123,9,8,1,6,328,5,1,9,40,1,9,0,0,1,1,0
24616,51490,2,19.6,2,2,1,0,0,0,0,0,0,4,123,9,0,1,6,328,5,1,9,40,1,9,0,1,0,1,4
24617,51491,2,3.1,4,2,0,0,0,0,0,0,0,0,13,3,0,1,6,305,2,1,4,142,1,8,3,0,1,0,8
24618,51492,2,3.2,4,2,0,0,0,0,0,0,0,0,13,3,3,1,6,305,2,1,4,142,1,8,3,0,1,0,8
24619,51493,2,3.3,2,3,0,0,0,0,0,0,0,0,13,3,3,1,6,305,2,1,4,142,1,8,3,0,1,0,6
24620,51494,2,3.4,4,0,0,0,0,0,0,0,0,0,13,3,0,1,6,305,2,1,4,142,1,8,3,0,1,0,0
24621,51495,2,3.5,2,2,0,0,0,0,0,0,0,0,13,3,0,1,6,305,2,1,4,142,1,8,3,0,1,0,4
24622,51496,2,3.6,2,0,0,0,0,0,0,0,0,0,13,3,0,1,6,305,2,1,4,142,1,8,3,0,1,0,0
24623,51497,2,4.1,0,3,0,0,0,0,0,0,0,1,13,3,3,1,6,268,2,1,6,71,1,1,4,0,1,0,0
24624,51498,2,4.2,0,4,0,0,0,0,0,0,0,1,14,3,4,1,6,305,2,1,4,71,1,1,4,0,1,0,0
24625,51499,2,4.3,2,0,0,0,0,0,0,0,0,0,15,3,8,1,6,268,2,1,6,71,1,1,4,0,1,0,0
24626,51500,2,4.4,2,2,0,0,0,0,0,0,0,0,15,3,0,1,6,268,2,1,6,71,1,1,4,0,1,0,4
24627,51501,2,4.5,2,2,0,0,0,0,0,0,0,1,15,3,8,1,6,268,2,1,6,71,1,1,4,0,1,0,4
24628,51502,2,4.6,0,3,1,0,0,0,0,0,0,4,16,3,19,1,6,305,2,1,4,71,1,1,4,1,0,0,0
24629,51503,2,5.1,1,4,0,0,0,0,0,0,0,0,20,3,4,1,6,268,2,1,6,59,1,9,3,0,1,0,4
24630,51504,2,5.2,2,3,0,0,0,0,0,0,0,1,20,3,19,1,6,268,2,1,6,59,1,9,3,0,1,0,6
24631,51505,2,5.3,2,3,0,0,0,0,0,0,0,0,21,3,0,1,6,305,2,1,4,59,1,9,3,0,1,0,6
24632,51506,2,5.4,4,3,0,1,0,0,0,0,0,6,21,3,1,1,6,305,2,1,4,59,1,9,3,1,0,0,12
24633,51507,2,5.5,2,4,0,0,0,0,0,0,0,0,27,3,3,1,6,305,2,1,4,59,1,9,3,0,1,0,8
24634,51508,2,5.6,4,3,0,0,0,0,0,0,0,1,27,3,1,1,6,305,2,1,4,59,1,9,3,0,1,0,12
24635,51509,2,6.1,4,2,0,0,0,0,0,0,0,0,28,3,3,1,6,305,2,1,4,142,1,8,3,0,1,0,8
24636,51510,2,6.2,2,3,0,0,0,0,0,0,0,0,28,3,11,1,6,305,2,1,4,142,1,8,3,0,1,0,6
24637,51511,2,6.3,2,3,0,0,0,0,0,0,0,0,28,3,6,1,6,305,2,1,4,142,1,8,3,0,1,0,6
24638,51512,2,6.4,4,0,0,0,0,0,0,0,0,1,28,3,18,1,6,305,2,1,4,142,1,8,3,0,1,0,0
24639,51513,2,6.5,2,4,0,0,0,0,0,0,0,1,29,3,3,1,6,268,2,1,6,142,1,8,3,0,1,0,8
24640,51514,2,6.6,4,0,0,0,0,0,0,0,0,1,30,3,0,1,6,305,2,1,4,142,1,8,3,0,1,0,0
24641,51515,2,7.1,2,2,0,0,0,0,0,0,0,0,31,3,3,1,6,305,2,1,4,158,1,15,2,0,1,0,4
24642,51516,2,7.2,2,0,0,0,0,0,0,0,0,1,31,3,8,1,6,305,2,1,4,158,1,15,2,0,1,0,0
24643,51517,2,7.3,4,0,0,0,0,0,0,0,0,2,32,3,0,1,6,268,2,1,6,158,1,15,2,0,0,0,0
